    0.20797E+00    0.44852E-02
    0.21218E+00    0.43339E-02
    0.21646E+00    0.41783E-02
    0.22083E+00    0.40197E-02
    0.22530E+00    0.38610E-02
    0.22985E+00    0.37054E-02
    0.23449E+00    0.35564E-02
    0.23923E+00    0.34167E-02
    0.24406E+00    0.32878E-02
    0.24899E+00    0.31695E-02
    0.25402E+00    0.30604E-02
    0.25915E+00    0.29578E-02
    0.26439E+00    0.28587E-02
    0.26973E+00    0.27603E-02
    0.27518E+00    0.26610E-02
    0.28074E+00    0.25602E-02
    0.28641E+00    0.24589E-02
    0.29219E+00    0.23590E-02
    0.29810E+00    0.22629E-02
    0.30412E+00    0.21722E-02
    0.31026E+00    0.20879E-02
    0.31653E+00    0.20095E-02
    0.32292E+00    0.19357E-02
    0.32945E+00    0.18647E-02
    0.33610E+00    0.17948E-02
    0.34289E+00    0.17253E-02
    0.34982E+00    0.16563E-02
    0.35689E+00    0.15887E-02
    0.36409E+00    0.15236E-02
    0.37145E+00    0.14620E-02
    0.37895E+00    0.14040E-02
    0.38661E+00    0.13492E-02
    0.39442E+00    0.12966E-02
    0.40239E+00    0.12455E-02
    0.41052E+00    0.11953E-02
    0.41881E+00    0.11463E-02
    0.42727E+00    0.10988E-02
    0.43590E+00    0.10536E-02
    0.44471E+00    0.10106E-02
    0.45369E+00    0.96961E-03
    0.46286E+00    0.93029E-03
    0.47221E+00    0.89218E-03
    0.48174E+00    0.85518E-03
    0.49148E+00    0.81944E-03
    0.50141E+00    0.78516E-03
    0.51153E+00    0.75244E-03
    0.52187E+00    0.72115E-03
    0.53241E+00    0.69108E-03
    0.54317E+00    0.66207E-03
    0.55414E+00    0.63409E-03
    0.56533E+00    0.60721E-03
    0.57675E+00    0.58146E-03
    0.58840E+00    0.55677E-03
    0.60029E+00    0.53309E-03
    0.61242E+00    0.51037E-03
    0.62479E+00    0.48855E-03
    0.63741E+00    0.46761E-03
    0.65029E+00    0.44752E-03
    0.66342E+00    0.42823E-03
    0.67683E+00    0.40973E-03
    0.69050E+00    0.39198E-03
    0.70445E+00    0.37496E-03
    0.71868E+00    0.35864E-03
    0.73320E+00    0.34300E-03
    0.74801E+00    0.32800E-03
    0.76312E+00    0.31363E-03
    0.77854E+00    0.29987E-03
    0.79426E+00    0.28667E-03
    0.81031E+00    0.27404E-03
    0.82668E+00    0.26193E-03
    0.84338E+00    0.25034E-03
    0.86041E+00    0.23924E-03
    0.87780E+00    0.22861E-03
    0.89553E+00    0.21843E-03
    0.91362E+00    0.20868E-03
    0.93208E+00    0.19935E-03
    0.95091E+00    0.19042E-03
    0.97011E+00    0.18188E-03
    0.98971E+00    0.17370E-03
    0.10097E+01    0.16588E-03
    0.10301E+01    0.15839E-03
    0.10509E+01    0.15123E-03
    0.10721E+01    0.14438E-03
    0.10938E+01    0.13783E-03
    0.11159E+01    0.13156E-03
    0.11384E+01    0.12557E-03
    0.11614E+01    0.11985E-03
    0.11849E+01    0.11437E-03
    0.12088E+01    0.10914E-03
    0.12333E+01    0.10413E-03
    0.12582E+01    0.99354E-04
    0.12836E+01    0.94784E-04
    0.13095E+01    0.90418E-04
    0.13360E+01    0.86247E-04
    0.13630E+01    0.82261E-04
    0.13905E+01    0.78454E-04
    0.14186E+01    0.74818E-04
    0.14472E+01    0.71344E-04
    0.14765E+01    0.68027E-04
    0.15063E+01    0.64860E-04
    0.15367E+01    0.61835E-04
    0.15678E+01    0.58948E-04
    0.15994E+01    0.56191E-04
    0.16318E+01    0.53559E-04
    0.16647E+01    0.51047E-04
    0.16984E+01    0.48650E-04
    0.17327E+01    0.46362E-04
    0.17677E+01    0.44178E-04
    0.18034E+01    0.42095E-04
    0.18398E+01    0.40107E-04
    0.18770E+01    0.38211E-04
    0.19149E+01    0.36401E-04
    0.19536E+01    0.34676E-04
    0.19930E+01    0.33030E-04
    0.20333E+01    0.31460E-04
    0.20744E+01    0.29962E-04
    0.21163E+01    0.28535E-04
    0.21590E+01    0.27173E-04
    0.22026E+01    0.25875E-04
    0.22471E+01    0.24638E-04
    0.22925E+01    0.23458E-04
    0.23388E+01    0.22334E-04
    0.23861E+01    0.21262E-04
    0.24343E+01    0.20240E-04
    0.24835E+01    0.19266E-04
    0.25336E+01    0.18338E-04
    0.25848E+01    0.17454E-04
    0.26370E+01    0.16612E-04
    0.26903E+01    0.15809E-04
    0.27447E+01    0.15044E-04
    0.28001E+01    0.14316E-04
    0.28567E+01    0.13622E-04
    0.29144E+01    0.12961E-04
    0.29733E+01    0.12331E-04
    0.30333E+01    0.11731E-04
    0.30946E+01    0.11160E-04
    0.31571E+01    0.10616E-04
    0.32209E+01    0.10098E-04
    0.32860E+01    0.96051E-05
    0.33523E+01    0.91355E-05
    0.34201E+01    0.86885E-05
    0.34892E+01    0.82629E-05
    0.35596E+01    0.78578E-05
    0.36316E+01    0.74722E-05
    0.37049E+01    0.71052E-05
    0.37798E+01    0.67558E-05
    0.38561E+01    0.64233E-05
    0.39340E+01    0.61069E-05
    0.40135E+01    0.58058E-05
    0.40946E+01    0.55193E-05
    0.41773E+01    0.52467E-05
    0.42617E+01    0.49873E-05
    0.43478E+01    0.47406E-05
    0.44356E+01    0.45058E-05
    0.45252E+01    0.42824E-05
    0.46166E+01    0.40700E-05
    0.47099E+01    0.38679E-05
    0.48050E+01    0.36757E-05
    0.49021E+01    0.34929E-05
    0.50011E+01    0.33190E-05
    0.51021E+01    0.31536E-05
    0.52052E+01    0.29964E-05
    0.53104E+01    0.28469E-05
    0.54176E+01    0.27047E-05
    0.55271E+01    0.25695E-05
    0.56387E+01    0.24410E-05
    0.57526E+01    0.23188E-05
    0.58689E+01    0.22026E-05
    0.59874E+01    0.20922E-05
    0.61084E+01    0.19872E-05
    0.62318E+01    0.18874E-05
    0.63577E+01    0.17926E-05
    0.64861E+01    0.17024E-05
    0.66171E+01    0.16168E-05
    0.67508E+01    0.15353E-05
    0.68872E+01    0.14580E-05
    0.70263E+01    0.13844E-05
    0.71682E+01    0.13146E-05
    0.73130E+01    0.12482E-05
    0.74608E+01    0.11851E-05
    0.76115E+01    0.11251E-05
    0.77653E+01    0.10682E-05
    0.79221E+01    0.10141E-05
    0.80822E+01    0.96269E-06
    0.82454E+01    0.91387E-06
    0.84120E+01    0.86749E-06
    0.85819E+01    0.82344E-06
    0.87553E+01    0.78159E-06
    0.89322E+01    0.74185E-06
    0.91126E+01    0.70410E-06
    0.92967E+01    0.66825E-06
    0.94845E+01    0.63421E-06
    0.96761E+01    0.60187E-06
    0.98716E+01    0.57117E-06
    0.10071E+02    0.54202E-06
    0.10274E+02    0.51433E-06
    0.10482E+02    0.48805E-06
    0.10694E+02    0.46309E-06
    0.10910E+02    0.43940E-06
    0.11130E+02    0.41690E-06
    0.11355E+02    0.39554E-06
    0.11584E+02    0.37527E-06
    0.11818E+02    0.35602E-06
    0.12057E+02    0.33775E-06
    0.12301E+02    0.32041E-06
    0.12549E+02    0.30394E-06
    0.12803E+02    0.28832E-06
    0.13061E+02    0.27349E-06
    0.13325E+02    0.25941E-06
    0.13594E+02    0.24605E-06
    0.13869E+02    0.23338E-06
    0.14149E+02    0.22135E-06
    0.14435E+02    0.20993E-06
    0.14727E+02    0.19910E-06
    0.15024E+02    0.18882E-06
    0.15328E+02    0.17906E-06
    0.15637E+02    0.16981E-06
    0.15953E+02    0.16102E-06
    0.16275E+02    0.15269E-06
    0.16604E+02    0.14479E-06
    0.16940E+02    0.13729E-06
    0.17282E+02    0.13017E-06
    0.17631E+02    0.12343E-06
    0.17987E+02    0.11702E-06
    0.18351E+02    0.11095E-06
    0.18721E+02    0.10519E-06
    0.19099E+02    0.99724E-07
    0.19485E+02    0.94541E-07
    0.19879E+02    0.89625E-07
    0.20280E+02    0.84962E-07
    0.20690E+02    0.80540E-07
    0.21108E+02    0.76346E-07
    0.21535E+02    0.72368E-07
    0.21970E+02    0.68596E-07
    0.22413E+02    0.65019E-07
    0.22866E+02    0.61627E-07
    0.23328E+02    0.58410E-07
    0.23799E+02    0.55360E-07
    0.24280E+02    0.52468E-07
    0.24771E+02    0.49726E-07
    0.25271E+02    0.47126E-07
    0.25782E+02    0.44661E-07
    0.26302E+02    0.42323E-07
    0.26834E+02    0.40107E-07
    0.27376E+02    0.38007E-07
    0.27929E+02    0.36015E-07
    0.28493E+02    0.34127E-07
    0.29069E+02    0.32337E-07
    0.29656E+02    0.30640E-07
    0.30255E+02    0.29032E-07
    0.30866E+02    0.27508E-07
    0.31490E+02    0.26062E-07
    0.32126E+02    0.24693E-07
    0.32775E+02    0.23395E-07
    0.33437E+02    0.22164E-07
    0.34112E+02    0.20998E-07
    0.34801E+02    0.19892E-07
    0.35504E+02    0.18845E-07
    0.36222E+02    0.17852E-07
    0.36953E+02    0.16911E-07
    0.37700E+02    0.16020E-07
    0.38462E+02    0.15175E-07
    0.39239E+02    0.14374E-07
    0.40031E+02    0.13615E-07
    0.40840E+02    0.12897E-07
    0.41665E+02    0.12215E-07
    0.42507E+02    0.11570E-07
    0.43365E+02    0.10958E-07
    0.44241E+02    0.10379E-07
    0.45135E+02    0.98297E-08
    0.46047E+02    0.93095E-08
    0.46977E+02    0.88167E-08
    0.47926E+02    0.83498E-08
    0.48894E+02    0.79075E-08
    0.49882E+02    0.74884E-08
    0.50890E+02    0.70914E-08
    0.51918E+02    0.67154E-08
    0.52966E+02    0.63591E-08
    0.54036E+02    0.60216E-08
    0.55128E+02    0.57020E-08
    0.56242E+02    0.53992E-08
    0.57378E+02    0.51123E-08
    0.58537E+02    0.48407E-08
    0.59720E+02    0.45833E-08
    0.60926E+02    0.43396E-08
    0.62157E+02    0.41088E-08
    0.63412E+02    0.38901E-08
    0.64693E+02    0.36831E-08
    0.66000E+02    0.34870E-08
    0.67334E+02    0.33012E-08
    0.68694E+02    0.31253E-08
    0.70082E+02    0.29588E-08
    0.71497E+02    0.28010E-08
    0.72942E+02    0.26516E-08
    0.74415E+02    0.25102E-08
    0.75918E+02    0.23762E-08
    0.77452E+02    0.22494E-08
    0.79017E+02    0.21293E-08
    0.80613E+02    0.20155E-08
    0.82241E+02    0.19079E-08
    0.83903E+02    0.18059E-08
    0.85598E+02    0.17093E-08
    0.87327E+02    0.16179E-08
    0.89091E+02    0.15314E-08
    0.90891E+02    0.14494E-08
    0.92727E+02    0.13719E-08
    0.94600E+02    0.12984E-08
    0.96511E+02    0.12289E-08
    0.98461E+02    0.11630E-08
    0.10045E+03    0.11007E-08
    0.10248E+03    0.10417E-08
    0.10455E+03    0.98586E-09
    0.10666E+03    0.93298E-09
    0.10882E+03    0.88293E-09
    0.11101E+03    0.83555E-09
    0.11326E+03    0.79070E-09
    0.11554E+03    0.74825E-09
    0.11788E+03    0.70806E-09
    0.12026E+03    0.67002E-09
    0.12269E+03    0.63402E-09
    0.12517E+03    0.59994E-09
    0.12770E+03    0.56768E-09
    0.13028E+03    0.53715E-09
    0.13291E+03    0.50826E-09
    0.13559E+03    0.48091E-09
    0.13833E+03    0.45503E-09
    0.14113E+03    0.43053E-09
    0.14398E+03    0.40735E-09
    0.14689E+03    0.38541E-09
    0.14985E+03    0.36464E-09
    0.15288E+03    0.34499E-09
    0.15597E+03    0.32639E-09
    0.15912E+03    0.30879E-09
    0.16233E+03    0.29214E-09
    0.16561E+03    0.27638E-09
    0.16896E+03    0.26147E-09
    0.17237E+03    0.24736E-09
    0.17585E+03    0.23400E-09
    0.17941E+03    0.22137E-09
    0.18303E+03    0.20941E-09
    0.18673E+03    0.19810E-09
    0.19050E+03    0.18739E-09
    0.19435E+03    0.17726E-09
    0.19828E+03    0.16768E-09
    0.20228E+03    0.15861E-09
    0.20637E+03    0.15003E-09
    0.21054E+03    0.14192E-09
    0.21479E+03    0.13424E-09
    0.21913E+03    0.12697E-09
    0.22356E+03    0.12010E-09
    0.22807E+03    0.11359E-09
    0.23268E+03    0.10744E-09
    0.23738E+03    0.10162E-09
    0.24217E+03    0.96114E-10
    0.24707E+03    0.90905E-10
    0.25206E+03    0.85977E-10
    0.25715E+03    0.81315E-10
    0.26234E+03    0.76905E-10
    0.26764E+03    0.72733E-10
    0.27305E+03    0.68786E-10
    0.27857E+03    0.65053E-10
    0.28419E+03    0.61522E-10
    0.28994E+03    0.58182E-10
    0.29579E+03    0.55022E-10
    0.30177E+03    0.52033E-10
    0.30786E+03    0.49206E-10
    0.31408E+03    0.46532E-10
    0.32043E+03    0.44003E-10
    0.32690E+03    0.41611E-10
    0.33351E+03    0.39348E-10
    0.34024E+03    0.37208E-10
    0.34712E+03    0.35184E-10
    0.35413E+03    0.33270E-10
    0.36128E+03    0.31459E-10
    0.36858E+03    0.29747E-10
    0.37603E+03    0.28128E-10
    0.38362E+03    0.26596E-10
    0.39137E+03    0.25148E-10
    0.39928E+03    0.23778E-10
    0.40734E+03    0.22482E-10
    0.41557E+03    0.21257E-10
    0.42397E+03    0.20098E-10
    0.43253E+03    0.19003E-10
    0.44127E+03    0.17966E-10
    0.45019E+03    0.16987E-10
    0.45928E+03    0.16060E-10
    0.46856E+03    0.15184E-10
    0.47802E+03    0.14355E-10
    0.48768E+03    0.13572E-10
    0.49753E+03    0.12831E-10
    0.50758E+03    0.12130E-10
    0.51784E+03    0.11468E-10
    0.52830E+03    0.10841E-10
    0.53897E+03    0.10249E-10
    0.54986E+03    0.96891E-11
    0.56097E+03    0.91596E-11
    0.57230E+03    0.86589E-11
    0.58386E+03    0.81855E-11
    0.59565E+03    0.77379E-11
    0.60769E+03    0.73148E-11
    0.61996E+03    0.69146E-11
    0.63249E+03    0.65363E-11
    0.64526E+03    0.61787E-11
    0.65830E+03    0.58405E-11
    0.67160E+03    0.55208E-11
    0.68516E+03    0.52186E-11
    0.69901E+03    0.49328E-11
    0.71313E+03    0.46626E-11
    0.72753E+03    0.44072E-11
    0.74223E+03    0.41658E-11
    0.75722E+03    0.39375E-11
    0.77252E+03    0.37217E-11
    0.78813E+03    0.35177E-11
    0.80405E+03    0.33249E-11
    0.82029E+03    0.31425E-11
    0.83686E+03    0.29702E-11
    0.85377E+03    0.28073E-11
    0.87101E+03    0.26533E-11
    0.88861E+03    0.25077E-11
    0.90656E+03    0.23701E-11
    0.92488E+03    0.22400E-11
    0.94356E+03    0.21170E-11
    0.96262E+03    0.20008E-11
    0.98207E+03    0.18909E-11
    0.10019E+04    0.17870E-11
    0.10221E+04    0.16889E-11
    0.10428E+04    0.15961E-11
    0.10639E+04    0.15084E-11
    0.10854E+04    0.14255E-11
    0.11073E+04    0.13471E-11
    0.11296E+04    0.12731E-11
    0.11525E+04    0.12031E-11
    0.11757E+04    0.11369E-11
    0.11995E+04    0.10744E-11
    0.12237E+04    0.10153E-11
    0.12485E+04    0.95942E-12
    0.12737E+04    0.90663E-12
    0.12994E+04    0.85673E-12
    0.13257E+04    0.80957E-12
    0.13524E+04    0.76500E-12
    0.13798E+04    0.72288E-12
