1.205709106812037987e+02 7.123404814669866297e-10
1.262532426387837319e+02 6.283404771153365417e-10
1.322033746510674916e+02 5.521269042325978700e-10
1.384339277458013555e+02 4.863079584086563510e-10
1.449581177614442424e+02 4.291174394770354101e-10
1.517897833797323699e+02 3.773753715139149488e-10
1.589434154793796949e+02 3.323755523221663352e-10
1.664341878731738404e+02 2.923564190573298654e-10
1.742779894936671212e+02 2.576477284076440317e-10
1.824914580957335488e+02 2.273726436006446839e-10
1.910920155474769899e+02 1.999994215719341331e-10
2.000979047843496232e+02 1.758081649160297735e-10
2.095282285048631365e+02 1.547439917178767696e-10
2.194029896899743903e+02 1.362221966162290289e-10
2.297431340320895572e+02 1.199711861624388335e-10
2.405705943636850748e+02 1.054135126098208241e-10
2.519083371797874236e+02 9.276589269461915517e-11
2.637804113529874144e+02 8.143468339256281189e-11
2.762119991443226468e+02 7.164464687880850017e-11
2.892294696182308940e+02 6.351160210916870226e-11
3.028604345748697710e+02 5.531111317228838684e-11
3.171338071184480896e+02 4.907191546609625999e-11
3.320798629857945343e+02 4.298690471134854159e-11
3.477303047652569035e+02 3.787805183864714723e-11
3.641183291421401691e+02 3.347466955361566232e-11
3.812786973133286779e+02 2.929567461087243203e-11
3.992478087204441977e+02 2.565358057587294672e-11
4.180219718801164959e+02 2.280466129049658720e-11
